Date_of_usage,Azure_region,Service_Type,Demand_units,Capacity_allocated,Cost_USD,Service_availability,Market_Trend_Index,Holiday_Flag,lag_1,lag_2,rolling_mean_3,usage_spike
2024-03-04,Us South,Compute,399,490,67.08,99.73,0.96,0,593.0,175.0,389.0,0
2024-03-05,Us South,Compute,411,432,59.93,99.1,1.16,0,399.0,593.0,467.6666666666667,0
2024-03-05,Us South,Compute,211,231,38.78,99.12,1.18,0,411.0,399.0,340.3333333333333,0
2024-03-05,Us South,Compute,268,319,37.23,98.76,1.11,0,211.0,411.0,296.6666666666667,0
2024-03-05,Us South,Compute,144,166,24.03,98.7,0.8,1,268.0,211.0,207.66666666666666,0
2024-03-05,Us South,Compute,185,220,27.92,99.35,1.26,0,144.0,268.0,199.0,0
2024-03-05,Us South,Compute,76,87,10.62,99.23,1.48,0,185.0,144.0,135.0,0
2024-03-05,Us South,Compute,568,641,87.53,99.09,1.47,0,76.0,185.0,276.3333333333333,1
2024-03-06,Us South,Compute,65,79,10.68,97.43,1.36,1,568.0,76.0,236.33333333333334,0
2024-03-06,Us South,Compute,182,225,26.07,97.8,0.9,1,65.0,568.0,271.6666666666667,0
2024-03-06,Us South,Compute,100,120,13.61,99.42,1.05,0,182.0,65.0,115.66666666666667,0
2024-03-06,Us South,Compute,587,624,77.67,98.95,1.24,0,100.0,182.0,289.6666666666667,1
2024-03-06,Us South,Compute,172,212,27.06,99.67,1.04,0,587.0,100.0,286.3333333333333,0
2024-03-06,Us South,Compute,344,415,59.78,97.81,1.21,0,172.0,587.0,367.6666666666667,0
2024-03-06,Us South,Compute,690,821,128.93,99.25,1.47,0,344.0,172.0,402.0,1
2024-03-07,Us South,Compute,75,82,9.77,97.55,1.3,0,690.0,344.0,369.6666666666667,0
2024-03-07,Us South,Compute,409,454,78.11,98.64,1.2,0,75.0,690.0,391.3333333333333,0
2024-03-07,Us South,Compute,236,252,34.09,98.26,0.86,0,409.0,75.0,240.0,0
2024-03-07,Us South,Compute,126,151,16.04,99.21,1.36,1,236.0,409.0,257.0,0
2024-03-08,Us South,Compute,283,325,43.46,97.91,0.84,0,126.0,236.0,215.0,0
2024-03-08,Us South,Compute,424,465,84.47,99.8,1.01,0,283.0,126.0,277.6666666666667,0
2024-03-08,Us South,Compute,64,71,12.63,97.73,1.2,0,424.0,283.0,257.0,0
2024-03-08,Us South,Compute,538,588,94.64,97.13,1.38,0,64.0,424.0,342.0,1
2024-03-09,Us South,Compute,71,79,12.49,98.22,1.19,0,538.0,64.0,224.33333333333334,0
2024-03-09,Us South,Compute,130,145,25.69,99.21,0.86,0,71.0,538.0,246.33333333333334,0
2024-03-09,Us South,Compute,677,823,88.18,98.97,1.36,0,130.0,71.0,292.6666666666667,1
2024-03-09,Us South,Compute,462,512,72.62,97.1,1.05,0,677.0,130.0,423.0,0
2024-03-09,Us South,Compute,424,497,69.15,97.32,1.18,0,462.0,677.0,521.0,0
2024-03-09,Us South,Compute,357,419,44.27,97.56,1.11,0,424.0,462.0,414.3333333333333,0
2024-03-10,Us South,Compute,102,116,12.33,99.62,1.14,0,357.0,424.0,294.3333333333333,0
2024-03-10,Us South,Compute,351,428,67.75,97.9,1.1,1,102.0,357.0,270.0,0
2024-03-10,Us South,Compute,211,238,31.89,98.75,1.13,1,351.0,102.0,221.33333333333334,0
2024-03-11,Us South,Compute,602,709,97.12,97.68,1.25,0,211.0,351.0,388.0,1
2024-03-11,Us South,Compute,56,67,10.17,97.14,0.86,0,602.0,211.0,289.6666666666667,0
2024-03-11,Us South,Compute,661,806,127.66,99.06,1.33,0,56.0,602.0,439.6666666666667,1
2024-03-11,Us South,Compute,392,438,62.11,97.6,1.07,1,661.0,56.0,369.6666666666667,0
2024-03-11,Us South,Compute,96,104,18.73,99.82,1.14,0,392.0,661.0,383.0,0
2024-03-12,Us South,Compute,680,820,116.41,99.97,1.4,0,96.0,392.0,389.3333333333333,1
2024-03-12,Us South,Compute,302,367,44.51,97.8,0.93,1,680.0,96.0,359.3333333333333,0
2024-03-12,Us South,Compute,575,631,111.75,99.04,1.23,0,302.0,680.0,519.0,1
2024-03-12,Us South,Compute,690,793,83.62,97.37,1.41,0,575.0,302.0,522.3333333333334,1
2024-03-12,Us South,Compute,297,322,39.19,98.06,1.34,0,690.0,575.0,520.6666666666666,0
2024-03-12,Us South,Compute,448,517,58.08,97.85,0.94,0,297.0,690.0,478.3333333333333,0
2024-03-12,Us South,Compute,384,473,52.26,97.13,1.07,1,448.0,297.0,376.3333333333333,0
2024-03-13,Us South,Compute,265,279,35.84,98.7,1.22,0,384.0,448.0,365.6666666666667,0
2024-03-13,Us South,Compute,263,309,41.0,98.76,0.99,0,265.0,384.0,304.0,0
2024-03-13,Us South,Compute,113,140,20.41,98.57,1.31,0,263.0,265.0,213.66666666666666,0
2024-03-13,Us South,Compute,97,110,15.29,97.2,1.13,0,113.0,263.0,157.66666666666666,0
2024-03-13,Us South,Compute,277,303,47.72,97.57,1.29,0,97.0,113.0,162.33333333333334,0
2024-03-13,Us South,Compute,239,268,39.48,97.32,0.95,0,277.0,97.0,204.33333333333334,0
2024-03-13,Us South,Compute,118,125,20.68,98.07,1.35,1,239.0,277.0,211.33333333333334,0
2024-03-13,Us South,Compute,262,284,44.34,99.39,1.02,0,118.0,239.0,206.33333333333334,0
2024-03-13,Us South,Compute,291,308,51.53,99.11,1.33,0,262.0,118.0,223.66666666666666,0
2024-03-14,Us South,Compute,135,153,20.16,97.69,1.37,0,291.0,262.0,229.33333333333334,0
2024-03-14,Us South,Compute,121,142,15.28,98.25,0.89,0,135.0,291.0,182.33333333333334,0
2024-03-14,Us South,Compute,328,382,50.89,97.65,1.15,1,121.0,135.0,194.66666666666666,0
2024-03-14,Us South,Compute,338,393,51.23,97.73,1.13,0,328.0,121.0,262.3333333333333,0
2024-03-14,Us South,Compute,256,283,35.6,99.21,0.83,1,338.0,328.0,307.3333333333333,0
2024-03-15,Us South,Compute,368,448,47.88,97.06,0.87,0,256.0,338.0,320.6666666666667,0
2024-03-15,Us South,Compute,487,593,84.58,99.34,1.35,0,368.0,256.0,370.3333333333333,1
2024-03-15,Us South,Compute,174,212,24.33,97.16,0.86,0,487.0,368.0,343.0,0
2024-03-16,Us South,Compute,707,842,141.0,98.95,1.44,0,174.0,487.0,456.0,1
2024-03-16,Us South,Compute,217,264,30.01,98.03,0.86,0,707.0,174.0,366.0,0
2024-03-16,Us South,Compute,372,446,63.44,98.69,0.87,0,217.0,707.0,432.0,0
2024-03-16,Us South,Compute,315,347,61.26,99.94,1.05,0,372.0,217.0,301.3333333333333,0
2024-03-17,Us South,Compute,379,424,49.74,99.75,0.92,0,315.0,372.0,355.3333333333333,0
2024-03-17,Us South,Compute,262,300,45.48,97.63,1.12,0,379.0,315.0,318.6666666666667,0
2024-03-17,Us South,Compute,269,303,32.47,97.16,1.12,0,262.0,379.0,303.3333333333333,0
2024-03-17,Us South,Compute,188,229,22.93,97.23,1.03,1,269.0,262.0,239.66666666666666,0
2024-03-17,Us South,Compute,658,767,101.03,98.18,1.48,0,188.0,269.0,371.6666666666667,1
2024-03-17,Us South,Compute,203,228,27.96,98.22,1.19,0,658.0,188.0,349.6666666666667,0
2024-03-17,Us South,Compute,568,667,79.44,98.04,1.35,0,203.0,658.0,476.3333333333333,1
2024-03-17,Us South,Compute,181,218,27.9,99.32,1.14,1,568.0,203.0,317.3333333333333,0
2024-03-17,Us South,Compute,254,308,48.84,99.94,0.87,0,181.0,568.0,334.3333333333333,0
2024-03-17,Us South,Compute,254,306,41.31,97.44,0.96,0,254.0,181.0,229.66666666666666,0
2024-03-17,Us South,Compute,509,543,92.82,98.47,1.32,0,254.0,254.0,339.0,1
2024-03-17,Us South,Compute,337,370,42.4,98.76,0.92,1,509.0,254.0,366.6666666666667,0
2024-03-18,Us South,Compute,170,189,21.89,97.64,0.89,0,337.0,509.0,338.6666666666667,0
2024-03-18,Us South,Compute,117,126,20.78,98.21,1.16,0,170.0,337.0,208.0,0
2024-03-19,Us South,Compute,540,642,83.83,98.16,1.35,1,117.0,170.0,275.6666666666667,1
2024-03-19,Us South,Compute,533,637,66.13,99.16,1.17,0,540.0,117.0,396.6666666666667,1
2024-03-19,Us South,Compute,326,349,50.31,97.4,1.08,1,533.0,540.0,466.3333333333333,0
2024-03-19,Us South,Compute,145,164,19.68,99.75,1.32,1,326.0,533.0,334.6666666666667,0
2024-03-20,Us South,Compute,405,427,80.69,98.5,1.0,0,145.0,326.0,292.0,0
2024-03-20,Us South,Compute,110,124,21.75,99.61,1.18,0,405.0,145.0,220.0,0
2024-03-20,Us South,Compute,501,559,67.25,99.03,1.13,0,110.0,405.0,338.6666666666667,1
2024-03-20,Us South,Compute,353,395,53.56,99.08,1.29,0,501.0,110.0,321.3333333333333,0
2024-03-20,Us South,Compute,559,613,70.71,98.9,1.22,0,353.0,501.0,471.0,1
2024-03-20,Us South,Compute,287,305,52.68,97.07,0.94,0,559.0,353.0,399.6666666666667,0
2024-03-21,Us South,Compute,309,364,57.45,97.39,0.8,1,287.0,559.0,385.0,0
2024-03-21,Us South,Compute,334,379,59.39,97.42,1.25,1,309.0,287.0,310.0,0
2024-03-21,Us South,Compute,166,200,25.08,98.13,1.33,0,334.0,309.0,269.6666666666667,0
2024-03-21,Us South,Compute,299,367,58.86,99.82,1.32,1,166.0,334.0,266.3333333333333,0
2024-03-21,Us South,Compute,99,119,15.14,99.33,0.84,0,299.0,166.0,188.0,0
2024-03-22,Us South,Compute,525,567,88.44,99.35,1.42,0,99.0,299.0,307.6666666666667,1
2024-03-22,Us South,Compute,368,452,73.25,98.57,1.1,0,525.0,99.0,330.6666666666667,0
2024-03-22,Us South,Compute,461,553,70.9,99.28,1.21,0,368.0,525.0,451.3333333333333,0
2024-03-22,Us South,Compute,486,590,58.59,99.52,1.28,0,461.0,368.0,438.3333333333333,1
2024-03-22,Us South,Compute,494,614,61.67,97.53,1.16,0,486.0,461.0,480.3333333333333,1
2024-03-22,Us South,Compute,335,374,60.14,99.55,0.98,1,494.0,486.0,438.3333333333333,0
2024-03-22,Us South,Compute,50,53,8.5,99.78,0.82,0,335.0,494.0,293.0,0
2024-03-23,Us South,Compute,413,437,79.81,97.6,1.04,1,50.0,335.0,266.0,0
2024-03-23,Us South,Compute,562,601,93.49,98.37,1.15,0,413.0,50.0,341.6666666666667,1
2024-03-23,Us South,Compute,208,259,39.89,98.54,1.42,0,562.0,413.0,394.3333333333333,0
2024-03-23,Us South,Compute,522,600,68.56,98.46,1.48,1,208.0,562.0,430.6666666666667,1
2024-03-23,Us South,Compute,726,775,138.39,98.06,1.47,0,522.0,208.0,485.3333333333333,1
2024-03-23,Us South,Compute,501,607,71.85,98.44,1.22,0,726.0,522.0,583.0,1
2024-03-24,Us South,Compute,217,254,37.99,98.35,1.47,0,501.0,726.0,481.3333333333333,0
2024-03-24,Us South,Compute,200,219,25.44,97.47,0.86,0,217.0,501.0,306.0,0
2024-03-24,Us South,Compute,215,227,37.83,98.73,0.89,0,200.0,217.0,210.66666666666666,0
2024-03-24,Us South,Compute,429,515,68.58,99.13,1.31,1,215.0,200.0,281.3333333333333,0
2024-03-24,Us South,Compute,111,119,22.01,98.64,0.86,0,429.0,215.0,251.66666666666666,0
2024-03-25,Us South,Compute,181,223,24.35,97.12,1.14,0,111.0,429.0,240.33333333333334,0
2024-03-25,Us South,Compute,310,350,40.07,98.25,1.2,1,181.0,111.0,200.66666666666666,0
2024-03-25,Us South,Compute,379,425,61.36,99.77,0.92,0,310.0,181.0,290.0,0
2024-03-25,Us South,Compute,226,263,30.92,98.21,1.04,0,379.0,310.0,305.0,0
2024-03-25,Us South,Compute,374,454,63.71,97.08,1.05,0,226.0,379.0,326.3333333333333,0
2024-03-26,Us South,Compute,637,769,86.75,97.69,1.31,0,374.0,226.0,412.3333333333333,1
2024-03-26,Us South,Compute,403,472,53.61,99.96,1.09,0,637.0,374.0,471.3333333333333,0
2024-03-26,Us South,Compute,396,467,71.55,99.41,1.11,0,403.0,637.0,478.6666666666667,0
2024-03-26,Us South,Compute,225,246,40.92,97.95,1.42,0,396.0,403.0,341.3333333333333,0
2024-03-26,Us South,Compute,316,363,39.94,98.97,1.38,0,225.0,396.0,312.3333333333333,0
2024-03-27,Us South,Compute,147,156,26.96,97.78,1.22,0,316.0,225.0,229.33333333333334,0
2024-03-27,Us South,Compute,399,497,61.48,99.04,0.89,0,147.0,316.0,287.3333333333333,0
2024-03-27,Us South,Compute,567,648,84.05,98.32,1.18,0,399.0,147.0,371.0,1
2024-03-27,Us South,Compute,315,341,42.81,97.76,1.08,0,567.0,399.0,427.0,0
2024-03-27,Us South,Compute,233,281,45.19,99.47,1.07,0,315.0,567.0,371.6666666666667,0
2024-03-28,Us South,Compute,138,159,22.11,99.03,1.09,0,233.0,315.0,228.66666666666666,0
2024-03-28,Us South,Compute,144,151,17.72,99.8,1.34,1,138.0,233.0,171.66666666666666,0
2024-03-28,Us South,Compute,440,492,83.08,99.39,1.33,0,144.0,138.0,240.66666666666666,0
2024-03-28,Us South,Compute,198,228,33.41,97.81,1.18,0,440.0,144.0,260.6666666666667,0
2024-03-28,Us South,Compute,483,574,96.02,97.95,1.11,0,198.0,440.0,373.6666666666667,1
2024-03-28,Us South,Compute,89,104,12.54,98.21,1.36,0,483.0,198.0,256.6666666666667,0
2024-03-28,Us South,Compute,291,343,54.85,99.44,1.17,0,89.0,483.0,287.6666666666667,0
2024-03-28,Us South,Compute,279,307,34.73,98.86,1.3,0,291.0,89.0,219.66666666666666,0
2024-03-28,Us South,Compute,598,690,76.38,99.68,1.36,0,279.0,291.0,389.3333333333333,1
2024-03-29,Us South,Compute,401,441,60.49,99.72,0.87,0,598.0,279.0,426.0,0
2024-03-29,Us South,Compute,69,84,9.15,98.34,1.1,0,401.0,598.0,356.0,0
2024-03-29,Us South,Compute,384,423,57.0,97.19,0.9,0,69.0,401.0,284.6666666666667,0
2024-03-29,Us South,Compute,190,203,37.33,97.26,0.83,0,384.0,69.0,214.33333333333334,0
2024-03-29,Us South,Compute,169,203,30.8,97.46,0.91,0,190.0,384.0,247.66666666666666,0
2024-03-29,Us South,Compute,370,462,46.23,99.36,1.18,1,169.0,190.0,243.0,0
2024-03-29,Us South,Compute,652,712,97.49,99.34,1.46,0,370.0,169.0,397.0,1
2024-03-30,Us South,Compute,171,194,24.7,97.61,1.45,0,652.0,370.0,397.6666666666667,0
2024-03-30,Us South,Compute,388,469,72.02,97.18,0.98,1,171.0,652.0,403.6666666666667,0
2024-03-30,Us South,Compute,318,385,39.02,99.34,1.14,0,388.0,171.0,292.3333333333333,0
2024-03-30,Us South,Compute,233,260,31.47,98.99,0.81,0,318.0,388.0,313.0,0
2024-03-30,Us South,Compute,198,234,32.92,97.17,1.13,0,233.0,318.0,249.66666666666666,0
2024-03-30,Us South,Compute,68,84,11.96,99.64,0.81,0,198.0,233.0,166.33333333333334,0
2024-03-30,Us South,Compute,465,497,62.6,99.22,1.36,0,68.0,198.0,243.66666666666666,0
2024-03-31,Us South,Compute,137,146,18.92,98.37,1.48,0,465.0,68.0,223.33333333333334,0
2024-03-31,Us South,Compute,214,262,26.54,98.21,1.42,0,137.0,465.0,272.0,0
2024-03-31,Us South,Compute,226,251,44.57,99.88,1.16,0,214.0,137.0,192.33333333333334,0
2024-03-31,Us South,Compute,430,530,83.13,99.74,1.07,0,226.0,214.0,290.0,0
2024-04-01,Us South,Compute,140,160,26.32,97.75,0.92,0,430.0,226.0,265.3333333333333,0
2024-04-01,Us South,Compute,583,627,114.24,99.58,1.17,0,140.0,430.0,384.3333333333333,1
2024-04-01,Us South,Compute,184,211,26.99,98.04,1.17,0,583.0,140.0,302.3333333333333,0
2024-04-02,Us South,Compute,70,75,13.31,97.06,0.97,0,184.0,583.0,279.0,0
2024-04-02,Us South,Compute,593,696,96.98,97.63,1.45,0,70.0,184.0,282.3333333333333,1
2024-04-02,Us South,Compute,361,392,47.15,97.52,0.97,1,593.0,70.0,341.3333333333333,0
2024-04-02,Us South,Compute,520,596,73.47,99.74,1.22,0,361.0,593.0,491.3333333333333,1
2024-04-02,Us South,Compute,43,49,6.28,98.04,0.81,0,520.0,361.0,308.0,0
2024-04-02,Us South,Compute,544,664,107.88,97.32,1.36,0,43.0,520.0,369.0,1
2024-04-02,Us South,Compute,187,225,32.76,98.71,1.3,1,544.0,43.0,258.0,0
2024-04-03,Us South,Compute,433,508,55.41,97.79,1.07,0,187.0,544.0,388.0,0
2024-04-03,Us South,Compute,153,167,19.79,98.38,0.96,0,433.0,187.0,257.6666666666667,0
2024-04-03,Us South,Compute,401,465,75.06,98.13,0.92,0,153.0,433.0,329.0,0
2024-04-03,Us South,Compute,52,55,6.85,97.36,0.86,1,401.0,153.0,202.0,0
2024-04-03,Us South,Compute,442,533,70.25,98.94,1.0,0,52.0,401.0,298.3333333333333,0
2024-04-04,Us South,Compute,487,569,97.09,99.35,1.29,0,442.0,52.0,327.0,1
2024-04-04,Us South,Compute,344,390,59.69,97.38,1.08,0,487.0,442.0,424.3333333333333,0
2024-04-04,Us South,Compute,461,490,70.03,98.16,1.31,0,344.0,487.0,430.6666666666667,0
2024-04-04,Us South,Compute,150,182,29.75,97.56,1.17,1,461.0,344.0,318.3333333333333,0
2024-04-05,Us South,Compute,334,410,66.27,99.69,1.04,0,150.0,461.0,315.0,0
2024-04-05,Us South,Compute,572,621,104.16,97.32,1.46,0,334.0,150.0,352.0,1
2024-04-05,Us South,Compute,431,472,66.79,97.37,1.15,0,572.0,334.0,445.6666666666667,0
2024-04-05,Us South,Compute,539,569,66.51,99.21,1.29,0,431.0,572.0,514.0,1
2024-04-05,Us South,Compute,98,104,15.76,97.11,0.98,0,539.0,431.0,356.0,0
2024-04-06,Us South,Compute,126,133,20.13,97.87,1.19,1,98.0,539.0,254.33333333333334,0
2024-04-06,Us South,Compute,242,282,38.7,98.61,0.99,0,126.0,98.0,155.33333333333334,0
2024-04-06,Us South,Compute,94,103,17.04,98.05,1.39,0,242.0,126.0,154.0,0
2024-04-06,Us South,Compute,162,199,30.47,98.71,0.99,0,94.0,242.0,166.0,0
2024-04-06,Us South,Compute,356,440,51.32,99.94,1.06,0,162.0,94.0,204.0,0
2024-04-07,Us South,Compute,381,410,49.29,99.33,1.27,0,356.0,162.0,299.6666666666667,0
2024-04-07,Us South,Compute,419,505,60.72,99.95,1.37,0,381.0,356.0,385.3333333333333,0
2024-04-07,Us South,Compute,373,392,54.57,98.42,1.17,0,419.0,381.0,391.0,0
2024-04-07,Us South,Compute,541,640,88.96,99.95,1.33,0,373.0,419.0,444.3333333333333,1
2024-04-07,Us South,Compute,281,300,45.46,98.71,0.95,1,541.0,373.0,398.3333333333333,0
2024-04-07,Us South,Compute,372,399,67.82,98.27,0.91,0,281.0,541.0,398.0,0
2024-04-07,Us South,Compute,268,295,37.33,98.45,1.34,0,372.0,281.0,307.0,0
2024-04-07,Us South,Compute,523,562,70.05,99.78,1.28,0,268.0,372.0,387.6666666666667,1
2024-04-08,Us South,Compute,606,679,103.15,97.64,1.37,0,523.0,268.0,465.6666666666667,1
2024-04-08,Us South,Compute,240,275,32.53,97.45,0.96,0,606.0,523.0,456.3333333333333,0
2024-04-08,Us South,Compute,376,437,55.57,99.76,1.38,0,240.0,606.0,407.3333333333333,0
2024-04-08,Us South,Compute,102,118,13.93,97.05,1.32,0,376.0,240.0,239.33333333333334,0
2024-04-08,Us South,Compute,471,566,66.74,99.42,0.98,0,102.0,376.0,316.3333333333333,1
2024-04-08,Us South,Compute,231,286,35.38,99.43,0.92,0,471.0,102.0,268.0,0
2024-04-09,Us South,Compute,177,193,31.08,99.27,0.89,0,231.0,471.0,293.0,0
2024-04-09,Us South,Compute,221,244,33.99,97.31,1.26,0,177.0,231.0,209.66666666666666,0
2024-04-09,Us South,Compute,167,196,20.97,98.36,1.24,0,221.0,177.0,188.33333333333334,0
2024-04-09,Us South,Compute,524,634,85.06,99.5,1.45,1,167.0,221.0,304.0,1
2024-04-09,Us South,Compute,359,423,45.26,98.58,1.22,1,524.0,167.0,350.0,0
2024-04-09,Us South,Compute,615,706,92.02,97.36,1.47,0,359.0,524.0,499.3333333333333,1
2024-04-10,Us South,Compute,130,156,21.72,99.1,1.29,0,615.0,359.0,368.0,0
2024-04-10,Us South,Compute,606,722,80.33,99.37,1.5,0,130.0,615.0,450.3333333333333,1
2024-04-10,Us South,Compute,410,487,55.39,97.23,1.49,1,606.0,130.0,382.0,0
2024-04-11,Us South,Compute,481,548,91.47,98.03,1.25,0,410.0,606.0,499.0,1
2024-04-11,Us South,Compute,439,491,71.99,98.98,1.17,0,481.0,410.0,443.3333333333333,0
2024-04-11,Us South,Compute,144,166,17.93,97.37,0.81,0,439.0,481.0,354.6666666666667,0
2024-04-11,Us South,Compute,231,265,34.99,99.03,1.27,0,144.0,439.0,271.3333333333333,0
2024-04-11,Us South,Compute,258,302,44.89,98.49,1.02,0,231.0,144.0,211.0,0
2024-04-11,Us South,Compute,423,496,50.97,99.32,1.44,0,258.0,231.0,304.0,0
2024-04-11,Us South,Compute,137,160,23.08,99.73,1.39,0,423.0,258.0,272.6666666666667,0
2024-04-11,Us South,Compute,127,155,20.82,97.08,1.06,0,137.0,423.0,229.0,0
2024-04-12,Us South,Compute,253,279,32.24,99.81,1.02,0,127.0,137.0,172.33333333333334,0
2024-04-12,Us South,Compute,447,500,65.25,99.94,1.43,1,253.0,127.0,275.6666666666667,0
2024-04-12,Us South,Compute,433,532,84.26,98.4,1.03,0,447.0,253.0,377.6666666666667,0
2024-04-12,Us South,Compute,374,419,45.34,98.93,1.29,1,433.0,447.0,418.0,0
2024-04-12,Us South,Compute,341,409,49.39,99.77,1.24,0,374.0,433.0,382.6666666666667,0
2024-04-12,Us South,Compute,343,410,49.32,97.14,1.38,0,341.0,374.0,352.6666666666667,0
2024-04-12,Us South,Compute,263,281,36.36,98.27,1.03,0,343.0,341.0,315.6666666666667,0
2024-04-13,Us South,Compute,212,233,38.18,98.96,0.86,0,263.0,343.0,272.6666666666667,0
2024-04-13,Us South,Compute,200,235,26.04,97.15,0.96,0,212.0,263.0,225.0,0
2024-04-13,Us South,Compute,734,907,121.38,99.59,1.49,0,200.0,212.0,382.0,1
2024-04-13,Us South,Compute,184,194,28.15,98.88,1.07,1,734.0,200.0,372.6666666666667,0
2024-04-13,Us South,Compute,129,135,24.56,97.89,0.86,0,184.0,734.0,349.0,0
2024-04-14,Us South,Compute,408,440,78.67,97.84,0.89,0,129.0,184.0,240.33333333333334,0
2024-04-14,Us South,Compute,224,255,41.67,97.21,1.12,0,408.0,129.0,253.66666666666666,0
2024-04-14,Us South,Compute,443,538,76.54,98.7,1.45,0,224.0,408.0,358.3333333333333,0
2024-04-14,Us South,Compute,465,505,77.2,99.38,1.44,0,443.0,224.0,377.3333333333333,0
2024-04-14,Us South,Compute,652,690,93.79,99.86,1.34,0,465.0,443.0,520.0,1
2024-04-14,Us South,Compute,485,571,93.99,98.48,1.42,0,652.0,465.0,534.0,1
2024-04-15,Us South,Compute,131,153,23.61,97.04,1.24,0,485.0,652.0,422.6666666666667,0
2024-04-15,Us South,Compute,265,310,34.53,99.34,0.95,1,131.0,485.0,293.6666666666667,0
2024-04-15,Us South,Compute,265,289,41.36,98.54,1.27,1,265.0,131.0,220.33333333333334,0
2024-04-15,Us South,Compute,310,379,37.74,98.05,1.16,0,265.0,265.0,280.0,0
2024-04-15,Us South,Compute,120,130,17.1,99.97,1.04,0,310.0,265.0,231.66666666666666,0
2024-04-16,Us South,Compute,156,183,23.12,98.34,0.81,1,120.0,310.0,195.33333333333334,0
2024-04-16,Us South,Compute,676,789,116.56,99.22,1.38,0,156.0,120.0,317.3333333333333,1
2024-04-16,Us South,Compute,410,507,64.43,99.19,0.98,0,676.0,156.0,414.0,0
2024-04-16,Us South,Compute,113,123,16.28,99.62,1.06,0,410.0,676.0,399.6666666666667,0
2024-04-16,Us South,Compute,551,608,85.07,97.14,1.11,0,113.0,410.0,358.0,1
2024-04-16,Us South,Compute,226,239,41.38,98.0,0.95,0,551.0,113.0,296.6666666666667,0
2024-04-17,Us South,Compute,580,618,101.67,99.97,1.38,0,226.0,551.0,452.3333333333333,1
2024-04-17,Us South,Compute,51,60,8.67,97.15,0.94,0,580.0,226.0,285.6666666666667,0
2024-04-17,Us South,Compute,105,114,13.56,99.91,0.81,0,51.0,580.0,245.33333333333334,0
2024-04-17,Us South,Compute,320,389,42.4,99.28,0.93,0,105.0,51.0,158.66666666666666,0
2024-04-17,Us South,Compute,87,97,14.19,99.07,1.37,0,320.0,105.0,170.66666666666666,0
2024-04-17,Us South,Compute,131,144,23.54,98.57,1.43,0,87.0,320.0,179.33333333333334,0
2024-04-17,Us South,Compute,342,412,65.64,97.32,1.35,0,131.0,87.0,186.66666666666666,0
2024-04-17,Us South,Compute,232,276,40.64,98.22,1.14,0,342.0,131.0,235.0,0
2024-04-17,Us South,Compute,228,279,39.5,99.63,1.4,0,232.0,342.0,267.3333333333333,0
2024-04-17,Us South,Compute,265,305,49.02,98.8,0.89,0,228.0,232.0,241.66666666666666,0
2024-04-18,Us South,Compute,66,82,11.83,98.8,1.03,1,265.0,228.0,186.33333333333334,0
2024-04-18,Us South,Compute,338,415,63.8,98.01,0.85,0,66.0,265.0,223.0,0
2024-04-18,Us South,Compute,434,519,69.04,99.23,1.22,1,338.0,66.0,279.3333333333333,0
2024-04-18,Us South,Compute,640,753,115.77,98.04,1.36,0,434.0,338.0,470.6666666666667,1
2024-04-18,Us South,Compute,521,648,67.91,97.43,1.47,0,640.0,434.0,531.6666666666666,1
2024-04-18,Us South,Compute,480,568,68.06,99.97,1.04,0,521.0,640.0,547.0,1
2024-04-18,Us South,Compute,93,100,17.54,99.06,1.2,0,480.0,521.0,364.6666666666667,0
2024-04-18,Us South,Compute,534,572,78.94,97.5,1.43,0,93.0,480.0,369.0,1
2024-04-19,Us South,Compute,430,506,64.73,97.86,1.28,0,534.0,93.0,352.3333333333333,0
2024-04-19,Us South,Compute,339,361,44.27,98.92,0.89,0,430.0,534.0,434.3333333333333,0
2024-04-19,Us South,Compute,329,346,52.25,97.76,1.22,0,339.0,430.0,366.0,0
2024-04-19,Us South,Compute,255,278,35.93,97.79,1.27,0,329.0,339.0,307.6666666666667,0
2024-04-19,Us South,Compute,183,219,29.22,98.63,1.16,1,255.0,329.0,255.66666666666666,0
2024-04-19,Us South,Compute,400,472,49.83,97.4,1.28,0,183.0,255.0,279.3333333333333,0
2024-04-19,Us South,Compute,542,628,107.52,98.64,1.33,0,400.0,183.0,375.0,1
2024-04-20,Us South,Compute,194,232,26.29,98.33,0.81,0,542.0,400.0,378.6666666666667,0
2024-04-20,Us South,Compute,318,367,49.5,97.28,1.19,0,194.0,542.0,351.3333333333333,0
2024-04-20,Us South,Compute,321,362,47.36,99.21,1.19,0,318.0,194.0,277.6666666666667,0
2024-04-20,Us South,Compute,207,240,38.01,98.97,1.22,1,321.0,318.0,282.0,0
2024-04-20,Us South,Compute,368,442,65.67,99.9,1.1,0,207.0,321.0,298.6666666666667,0
2024-04-20,Us South,Compute,196,210,36.05,98.74,1.47,1,368.0,207.0,257.0,0
2024-04-21,Us South,Compute,537,639,84.41,99.67,1.1,0,196.0,368.0,367.0,1
2024-04-21,Us South,Compute,388,454,67.78,99.99,1.11,0,537.0,196.0,373.6666666666667,0
2024-04-21,Us South,Compute,379,462,56.78,98.46,1.14,0,388.0,537.0,434.6666666666667,0
2024-04-21,Us South,Compute,124,140,23.12,97.4,1.46,0,379.0,388.0,297.0,0
2024-04-21,Us South,Compute,128,146,17.19,97.7,1.12,0,124.0,379.0,210.33333333333334,0
